name,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,attr61,attr62,attr63,attr64,attr65,attr66,attr67,attr68,attr69,attr70,attr71,attr72,attr73,attr74,attr75,attr76,attr77,attr78,attr79,attr80,attr81,attr82,attr83,attr84,attr85,attr86,attr87,attr88,attr89,attr90,attr91,attr92,attr93,attr94,attr95,attr96,attr97,attr98,attr99,attr100,attr101,attr102,attr103,attr104,attr105,attr106,attr107,attr108,attr109,attr110,attr111,attr112,attr113,attr114,attr115,attr116,attr117,attr118,attr119,attr120,attr121,attr122,attr123,attr124,attr125,attr126,attr127,attr128,attr129,attr130,attr131,attr132,attr133,attr134,attr135,attr136,attr137,attr138,attr139,attr140,attr141,attr142,attr143,attr144,attr145,attr146,attr147,attr148,attr149,attr150,Category
457.jpg,0.00000,0.00000,0.00000,0.03804,0.00000,0.00000,0.00000,0.00272,0.00000,0.00000,0.00000,0.00000,0.00000,0.11141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02174,0.00000,0.00000,0.00000,0.10326,0.07609,0.00000,0.00000,0.00000,0.02446,0.00815,0.05435,0.00000,0.00272,0.00000,0.00000,0.00000,0.01359,0.00272,0.00000,0.01902,0.00272,0.00000,0.00000,0.01087,0.00000,0.00000,0.04348,0.00000,0.02717,0.00000,0.00000,0.04348,0.00000,0.00000,0.00000,0.00272,0.00000,0.00000,0.00000,0.00000,0.00000,0.00272,0.00272,0.00272,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00543,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01087,0.00000,0.00000,0.00272,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05435,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11957,0.00000,0.00000,0.00000,0.00000,0.04076,0.00000,0.00000,0.04076,0.00000,0.06522,0.00000,0.01359,0.00000,0.00000,0.00815,0.00000,0.00000,0.01630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00543,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
458.jpg,0.00000,0.00437,0.00000,0.04148,0.00000,0.00000,0.00655,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04803,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05895,0.00437,0.00000,0.00000,0.00000,0.06550,0.00000,0.27293,0.00000,0.00218,0.00000,0.00000,0.00000,0.00437,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00437,0.00000,0.00655,0.01310,0.00000,0.02838,0.00000,0.00000,0.00218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00437,0.00437,0.00437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00437,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00218,0.00000,0.00000,0.00000,0.00000,0.00000,0.06114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08952,0.00000,0.00218,0.00000,0.00000,0.01310,0.00000,0.00000,0.01310,0.00000,0.08515,0.00000,0.11135,0.00000,0.00000,0.00218,0.00000,0.00000,0.00655,0.00000,0.00000,0.00000,0.00218,0.00000,0.00000,0.00437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00437,0.00000,0.00218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
459.jpg,0.00000,0.00000,0.00000,0.05698,0.00285,0.00285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02849,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00285,0.00000,0.00000,0.00000,0.18234,0.01425,0.00000,0.00000,0.00000,0.16524,0.00000,0.01425,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04274,0.00000,0.00000,0.00000,0.00000,0.00000,0.00285,0.00000,0.00000,0.00570,0.00000,0.00000,0.01994,0.00000,0.00000,0.00000,0.04558,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03989,0.00000,0.00000,0.00000,0.00000,0.05983,0.00000,0.00000,0.03419,0.00000,0.01994,0.00000,0.11111,0.00000,0.00000,0.01140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00285,0.00000,0.00000,0.11111,0.00000,0.00285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
46.jpg,0.00140,0.00000,0.01124,0.00000,0.00140,0.00000,0.00000,0.00000,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04635,0.00140,0.03230,0.00000,0.00000,0.00000,0.00000,0.11798,0.00140,0.00000,0.01404,0.00562,0.00000,0.00000,0.00000,0.00702,0.00000,0.04494,0.00000,0.00140,0.00000,0.00000,0.01264,0.00281,0.00000,0.00000,0.02809,0.03230,0.00000,0.00000,0.01264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00421,0.00000,0.00000,0.00000,0.00140,0.00000,0.08006,0.00000,0.00000,0.01685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00562,0.00000,0.00000,0.06320,0.00140,0.00000,0.00000,0.00000,0.00702,0.00000,0.00281,0.00000,0.00281,0.00421,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01404,0.00000,0.00140,0.00000,0.00000,0.08708,0.07022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00843,0.00000,0.00000,0.00000,0.00000,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.01124,0.00000,0.00000,0.00000,0.00000,0.04213,0.00000,0.00000,0.00983,0.00000,0.00281,0.05618,0.00421,0.00000,0.00000,0.00000,0.00000,0.02809,0.00421,0.00000,0.00000,0.00000,0.00000,0.00702,0.00140,0.00000,0.03652,0.03652,0.00000,0.00000,0.00000,0.00000,0.00140,0.00000,0.00140,0.00000,0.00000,0.00843,0.00000,African people
460.jpg,0.00000,0.00000,0.00000,0.01653,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06612,0.00413,0.00000,0.00000,0.00000,0.00826,0.00000,0.20248,0.00000,0.00000,0.00000,0.00000,0.00000,0.00413,0.00000,0.00000,0.14463,0.00000,0.00000,0.00000,0.01653,0.00413,0.00000,0.02066,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05785,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20248,0.00000,0.00000,0.00000,0.00000,0.02893,0.00000,0.00000,0.00000,0.00000,0.08678,0.00000,0.12810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
461.jpg,0.00000,0.00000,0.00000,0.04893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08257,0.00000,0.00000,0.00306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00306,0.00612,0.07339,0.00000,0.00000,0.00000,0.13150,0.00306,0.02446,0.00000,0.00000,0.00000,0.00000,0.00000,0.00917,0.00000,0.00000,0.03976,0.00000,0.00000,0.00000,0.00917,0.00000,0.00000,0.02141,0.00000,0.03058,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00612,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00612,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00612,0.00000,0.00000,0.00000,0.00000,0.00000,0.00306,0.00000,0.00000,0.00000,0.00000,0.01223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04281,0.00000,0.00000,0.00000,0.00000,0.11009,0.00000,0.00000,0.15902,0.00000,0.06116,0.00000,0.04281,0.01529,0.00000,0.00612,0.00000,0.00000,0.01529,0.01529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
462.jpg,0.00000,0.00000,0.00000,0.01365,0.00683,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08532,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00341,0.00000,0.00341,0.00000,0.15358,0.02389,0.00000,0.00000,0.00000,0.08191,0.00000,0.01706,0.00000,0.00000,0.00000,0.00000,0.00000,0.02730,0.00000,0.00000,0.03754,0.00000,0.00000,0.00000,0.00000,0.00000,0.01024,0.00341,0.00000,0.01706,0.00000,0.00000,0.01706,0.00000,0.00000,0.00000,0.02730,0.00000,0.00000,0.00000,0.00000,0.00341,0.00341,0.00341,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01706,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00341,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02730,0.00000,0.00000,0.00000,0.00000,0.14676,0.00000,0.00000,0.07509,0.00000,0.04437,0.00000,0.08532,0.00341,0.00000,0.00000,0.00000,0.00000,0.00341,0.00341,0.00000,0.00000,0.00000,0.00000,0.00000,0.04437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00683,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
463.jpg,0.00000,0.00000,0.00000,0.04891,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09783,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13043,0.01630,0.00000,0.00000,0.00000,0.01630,0.00543,0.02717,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12500,0.00000,0.00000,0.00000,0.00543,0.00000,0.00000,0.00543,0.00000,0.05978,0.00000,0.00000,0.01087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08152,0.00000,0.01087,0.00000,0.00000,0.05435,0.00000,0.00000,0.00543,0.00000,0.01630,0.00000,0.09239,0.00000,0.00000,0.03804,0.00000,0.00000,0.00000,0.00000,0.01087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00543,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
464.jpg,0.00000,0.04149,0.00000,0.02490,0.00000,0.00000,0.00000,0.02075,0.00000,0.00000,0.00000,0.00000,0.00000,0.03734,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00415,0.00000,0.00000,0.00000,0.08299,0.01245,0.00000,0.00000,0.00000,0.00000,0.00000,0.05394,0.00415,0.01245,0.00000,0.00000,0.00000,0.03320,0.00000,0.00000,0.01660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09959,0.00000,0.02075,0.00000,0.00000,0.02905,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00415,0.00000,0.00000,0.00415,0.00000,0.00000,0.00000,0.02490,0.00000,0.00000,0.00000,0.00000,0.00000,0.04149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11203,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14938,0.00000,0.04149,0.00000,0.00000,0.00000,0.00000,0.00000,0.08714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01245,0.00000,0.00000,0.00000,0.01245,0.00000,0.00000,0.00000,0.00000,0.00830,0.00000,0.00000,Dinosaurs
465.jpg,0.00000,0.00000,0.00000,0.01825,0.00730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04015,0.00000,0.00000,0.00000,0.00365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02920,0.01095,0.00000,0.00000,0.00000,0.04015,0.00000,0.13139,0.00000,0.00000,0.00000,0.00000,0.00000,0.01095,0.00365,0.00000,0.13869,0.00000,0.00000,0.00000,0.00365,0.00000,0.00000,0.00000,0.00000,0.00730,0.00000,0.00000,0.00365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06934,0.00000,0.00365,0.00000,0.00000,0.12044,0.00000,0.00000,0.05839,0.00000,0.10949,0.00000,0.13139,0.00000,0.00000,0.00000,0.00000,0.00000,0.01825,0.00730,0.01095,0.00000,0.00000,0.00000,0.00000,0.00365,0.00365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
466.jpg,0.00000,0.00000,0.00000,0.02614,0.00000,0.00000,0.00000,0.00327,0.00000,0.00000,0.00000,0.00000,0.00327,0.10458,0.00000,0.00000,0.00654,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05556,0.03922,0.00000,0.00000,0.00000,0.00654,0.00980,0.01307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07516,0.00000,0.00000,0.00327,0.00000,0.00000,0.00000,0.05882,0.00000,0.00327,0.00000,0.00000,0.01307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02941,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00327,0.00000,0.00654,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08497,0.00000,0.00327,0.00000,0.00000,0.07190,0.00000,0.00000,0.00980,0.00000,0.05229,0.00000,0.12092,0.00000,0.00000,0.08824,0.00000,0.00000,0.00327,0.00000,0.00654,0.00980,0.00000,0.00000,0.00000,0.00327,0.00327,0.00000,0.00000,0.00000,0.00000,0.00000,0.00327,0.00000,0.00327,0.00000,0.00000,0.00654,0.00000,0.00654,0.00654,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
467.jpg,0.00000,0.00483,0.00000,0.09662,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05797,0.00000,0.00000,0.00000,0.00483,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07729,0.09662,0.00000,0.00000,0.00000,0.03865,0.00000,0.01932,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07246,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02415,0.00000,0.00000,0.00000,0.00000,0.00966,0.00000,0.00000,0.00000,0.00483,0.00000,0.00000,0.00000,0.00000,0.00483,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00966,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13043,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14493,0.00000,0.00000,0.00000,0.00000,0.06763,0.00000,0.00000,0.03865,0.00000,0.01449,0.00000,0.02899,0.00000,0.00000,0.00966,0.00000,0.00000,0.00966,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00483,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00483,0.00000,0.00000,0.00000,0.00000,0.01449,0.00000,0.00966,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
468.jpg,0.00000,0.00000,0.00000,0.13333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00870,0.00000,0.00000,0.00000,0.01449,0.00000,0.00000,0.01449,0.00290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02609,0.02319,0.00000,0.00000,0.00000,0.03478,0.00000,0.00290,0.00000,0.00000,0.00000,0.00000,0.02319,0.00000,0.00000,0.00000,0.01159,0.00000,0.00580,0.00000,0.00290,0.00290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00580,0.00000,0.00290,0.00000,0.01159,0.00000,0.00000,0.00000,0.00580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00290,0.00000,0.02609,0.00000,0.00000,0.00870,0.00000,0.00000,0.00000,0.00870,0.00000,0.00000,0.00000,0.01159,0.00000,0.00000,0.00000,0.00870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05797,0.00580,0.00000,0.00000,0.00000,0.02899,0.09275,0.00000,0.04348,0.00000,0.00000,0.00000,0.00000,0.04928,0.00000,0.00000,0.00580,0.00000,0.00290,0.00000,0.02899,0.00000,0.00290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13043,0.00290,0.00000,0.00000,0.01449,0.00000,0.00000,0.00580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00580,0.00000,0.00000,0.00000,0.00000,0.11304,0.00580,0.00000,0.00000,0.00000,0.00000,0.00290,0.00000,Dinosaurs
469.jpg,0.00000,0.03333,0.00000,0.04444,0.00000,0.01111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02778,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09444,0.00556,0.00000,0.00000,0.00000,0.06111,0.00000,0.02778,0.00000,0.00000,0.00000,0.00000,0.00000,0.01667,0.00000,0.00000,0.10000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03889,0.00000,0.01111,0.00556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02222,0.03333,0.00556,0.00000,0.00556,0.00000,0.20556,0.00000,0.00000,0.02222,0.00000,0.04444,0.00000,0.09444,0.00000,0.00000,0.01667,0.00000,0.00000,0.00556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00556,0.00000,0.00000,0.01667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
47.jpg,0.00196,0.00000,0.01766,0.00000,0.00000,0.00000,0.00000,0.03074,0.00000,0.00000,0.00000,0.00000,0.00000,0.00065,0.00000,0.00262,0.00131,0.00065,0.00000,0.01243,0.00000,0.00000,0.07979,0.00065,0.00000,0.01308,0.00000,0.00000,0.00000,0.00065,0.00131,0.00131,0.00196,0.00000,0.00000,0.00000,0.00000,0.06017,0.00065,0.00000,0.00000,0.11838,0.00131,0.00392,0.01570,0.00000,0.00131,0.00916,0.00000,0.00327,0.00000,0.00000,0.00719,0.00000,0.00000,0.00000,0.00850,0.00131,0.06148,0.00000,0.00000,0.02616,0.01897,0.00523,0.00000,0.00000,0.00000,0.00065,0.00262,0.00000,0.03139,0.01766,0.00000,0.00000,0.00000,0.00000,0.00000,0.01177,0.00000,0.00196,0.00065,0.00000,0.00131,0.00000,0.00000,0.00000,0.00000,0.00000,0.03990,0.00065,0.00000,0.00000,0.00000,0.05625,0.02551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00196,0.00000,0.00523,0.00000,0.00000,0.00000,0.01635,0.00000,0.00000,0.00000,0.00065,0.02747,0.00000,0.00981,0.00000,0.00000,0.00327,0.08437,0.00065,0.00000,0.00000,0.00000,0.00000,0.01112,0.02354,0.00000,0.00131,0.00000,0.00000,0.00000,0.02616,0.00000,0.00131,0.08437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00065,0.00196,0.00000,0.00000,African people
470.jpg,0.00000,0.00000,0.00000,0.09011,0.00879,0.00000,0.00000,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.07473,0.00000,0.00000,0.00220,0.00879,0.00000,0.00000,0.00220,0.00000,0.00000,0.00000,0.06374,0.10549,0.00000,0.00000,0.00000,0.04835,0.00220,0.01758,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00000,0.03516,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00659,0.00000,0.01978,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04176,0.00659,0.00000,0.00000,0.00000,0.02418,0.01319,0.00659,0.00000,0.00000,0.00000,0.01319,0.00000,0.00000,0.00440,0.00000,0.00000,0.00000,0.00000,0.00220,0.00000,0.03077,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01099,0.00000,0.00000,0.00000,0.00000,0.00440,0.00000,0.02198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12088,0.00000,0.00220,0.00000,0.00000,0.06813,0.00000,0.00000,0.02418,0.00000,0.02857,0.00000,0.03077,0.00659,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02198,0.00000,0.00000,0.01099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00440,0.00000,0.00000,0.00440,0.00000,0.00659,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
471.jpg,0.00000,0.00940,0.00000,0.02821,0.00000,0.00000,0.00000,0.00940,0.00000,0.00000,0.00000,0.00000,0.00000,0.03762,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00313,0.00000,0.02508,0.01254,0.00000,0.00000,0.00000,0.04389,0.00000,0.00313,0.00627,0.00940,0.00000,0.00000,0.00000,0.06583,0.00000,0.00000,0.02194,0.00000,0.00000,0.00000,0.03135,0.00000,0.00000,0.11599,0.00000,0.00000,0.00000,0.00000,0.00313,0.00000,0.00000,0.00000,0.00627,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03135,0.00000,0.00000,0.00000,0.00000,0.00000,0.04702,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05016,0.00000,0.00000,0.00000,0.00000,0.03762,0.00000,0.00000,0.06583,0.00000,0.13480,0.00000,0.03448,0.00627,0.00000,0.00000,0.00313,0.00000,0.10972,0.01881,0.00000,0.00000,0.00000,0.00000,0.00000,0.00627,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00313,0.00000,0.00000,0.00000,0.01567,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Dinosaurs
